Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-21 20:00:00,3.7,4.21,13.8,
2022-10-20 20:00:00,3.88,3.93,1.27,0.048648648648648596
2023-01-26 19:00:00,4.78,4.64,-2.99,0.231958762886598
2023-04-20 20:00:00,3.93,4.93,25.41,-0.17782426778242677
2023-07-26 20:00:00,4.22,4.29,1.57,0.07379134860050884
2023-10-23 20:00:00,3.98,3.91,-1.85,-0.056872037914691864
2024-01-29 19:00:00,5.06,5.93,17.15,0.27135678391959783
2024-04-25 20:00:00,5.01,5.93,18.46,-0.009881422924901129
2024-07-22 20:00:00,4.85,5.53,13.96,-0.031936127744511045
2024-10-24 20:00:00,4.99,5.03,0.81,0.02886597938144342
2025-01-23 19:00:00,6.12,5.63,-8.02,0.22645290581162314
2025-04-24 20:00:00,5.78,6.45,11.62,-0.05555555555555558
