Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-16 20:00:00,1.78,2.01,12.62,
2022-11-16 19:00:00,1.99,2.14,7.57,0.1179775280898876
2023-02-20 19:00:00,1.85,2.02,8.94,-0.07035175879396982
2023-05-15 20:00:00,1.95,2.12,8.75,0.054054054054053946
2023-08-16 20:00:00,2.04,2.19,7.45,0.04615384615384621
2023-11-19 19:00:00,1.87,1.99,6.4,-0.08333333333333326
2024-02-19 19:00:00,1.59,1.63,2.74,-0.14973262032085566
2024-05-19 20:00:00,1.39,1.41,1.81,-0.12578616352201266
2024-08-19 20:00:00,1.35,1.57,16.38,-0.028776978417266008
2024-11-18 19:00:00,1.57,1.65,5.1,0.16296296296296298
2025-02-24 19:00:00,1.69,1.82,7.74,0.07643312101910826
2025-05-19 20:00:00,1.65,1.7,3.28,-0.023668639053254448
