Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,0.45,0.68,52.01,
2022-10-25 20:00:00,0.27,0.3,10.46,-0.4
2023-02-01 19:00:00,0.62,0.51,-18.05,1.2962962962962963
2023-05-01 20:00:00,0.41,0.63,52.75,-0.33870967741935487
2023-07-26 20:00:00,0.55,0.72,31.58,0.3414634146341464
2023-10-25 20:00:00,0.45,0.39,-13.8,-0.18181818181818188
2024-02-05 19:00:00,0.14,0.29,113.72,-0.6888888888888889
2024-04-23 20:00:00,0.42,0.49,15.87,1.9999999999999996
2024-07-23 20:00:00,0.68,0.47,-31.15,0.6190476190476193
2024-10-27 20:00:00,0.47,0.49,4.26,-0.30882352941176483
2025-02-04 19:00:00,0.33,0.39,17.09,-0.2978723404255318
2025-05-04 20:00:00,0.02,0.14,702.75,-0.9393939393939394
