Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,1.79,1.93,7.87,
2022-10-24 20:00:00,1.83,1.99,8.84,0.022346368715083775
2023-02-01 19:00:00,1.72,1.82,5.69,-0.060109289617486406
2023-04-26 20:00:00,1.97,2.05,3.92,0.14534883720930236
2023-07-26 20:00:00,1.98,1.75,-11.43,0.0050761421319796
2023-10-25 20:00:00,1.76,2.0,13.64,-0.11111111111111105
2024-02-01 19:00:00,1.53,1.7,11.13,-0.13068181818181812
2024-04-24 20:00:00,-4.44,-4.4,0.8,-3.901960784313726
2024-07-25 20:00:00,1.63,2.07,27.22,-1.367117117117117
2024-10-30 20:00:00,1.49,1.8,20.71,-0.08588957055214719
2025-02-05 19:00:00,1.46,1.67,14.67,-0.020134228187919434
2025-04-23 20:00:00,1.49,1.8,20.55,0.020547945205479534
