Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,8.76,9.39,7.23,
2022-11-02 20:00:00,9.83,10.18,3.52,0.1221461187214612
2023-02-08 19:00:00,11.66,12.1,3.75,0.18616480162767046
2023-05-03 20:00:00,8.6,8.69,1.03,-0.2624356775300172
2023-07-26 20:00:00,9.97,10.19,2.21,0.15930232558139545
2023-11-08 19:00:00,9.74,9.8,0.58,-0.02306920762286868
2024-02-07 19:00:00,10.1,9.4,-6.97,0.03696098562628336
2024-05-08 20:00:00,7.64,8.89,16.31,-0.24356435643564356
2024-07-31 20:00:00,9.03,9.65,6.81,0.1819371727748691
2024-11-06 19:00:00,10.01,10.21,2.03,0.10852713178294571
2025-02-05 19:00:00,11.71,12.41,5.99,0.16983016983016985
2025-04-30 20:00:00,7.89,8.19,3.81,-0.32621690862510677
