Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-17 20:00:00,6.58,7.73,17.52,
2022-10-17 20:00:00,7.69,8.25,7.28,0.16869300911854102
2023-01-16 19:00:00,5.48,3.32,-39.43,-0.28738621586475943
2023-04-17 20:00:00,8.1,9.87,21.91,0.4781021897810218
2023-07-18 20:00:00,3.18,3.08,-3.1,-0.6074074074074074
2023-10-16 20:00:00,5.31,5.47,2.98,0.6698113207547167
2024-01-15 19:00:00,3.51,5.48,56.02,-0.3389830508474576
2024-04-14 20:00:00,8.56,11.58,35.28,1.4387464387464388
2024-07-14 20:00:00,8.34,8.62,3.3,-0.02570093457943934
2024-10-14 20:00:00,6.89,8.4,21.98,-0.17386091127098324
2025-01-14 19:00:00,8.22,11.95,45.3,0.19303338171262707
2025-04-13 20:00:00,12.35,14.12,14.33,0.5024330900243308
