Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,0.85,0.91,6.81,
2022-10-31 20:00:00,0.86,0.96,11.19,0.0117647058823529
2023-02-01 19:00:00,0.75,0.8,7.21,-0.12790697674418605
2023-04-30 20:00:00,1.59,1.61,0.98,1.12
2023-07-31 20:00:00,0.85,0.92,8.67,-0.46540880503144655
2023-10-30 20:00:00,0.91,1.0,9.84,0.07058823529411762
2024-01-31 19:00:00,1.08,1.1,1.49,0.18681318681318682
2024-04-30 20:00:00,1.92,1.97,2.6,0.7777777777777777
2024-07-30 20:00:00,0.64,0.67,5.45,-0.6666666666666666
2024-10-30 20:00:00,0.7,0.82,16.76,0.09375
2025-02-03 19:00:00,1.42,1.43,0.64,1.0285714285714285
2025-05-05 20:00:00,2.18,2.27,4.17,0.535211267605634
