Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-31 20:00:00,6.58,7.07,7.44,
2022-11-06 19:00:00,6.33,6.48,2.36,-0.037993920972644424
2023-02-20 19:00:00,5.22,5.29,1.39,-0.17535545023696686
2023-04-30 20:00:00,4.33,4.1,-5.31,-0.17049808429118773
2023-07-30 20:00:00,3.9,3.68,-5.65,-0.09930715935334877
2023-11-05 19:00:00,5.01,5.49,9.53,0.2846153846153845
2024-02-19 19:00:00,4.66,4.74,1.66,-0.06986027944111772
2024-04-29 20:00:00,4.42,4.5,1.74,-0.05150214592274682
2024-08-04 20:00:00,4.51,4.52,0.12,0.020361990950226172
2024-11-03 19:00:00,3.98,3.38,-15.14,-0.11751662971175159
2025-02-23 19:00:00,3.35,3.64,8.79,-0.15829145728643212
2025-05-04 20:00:00,4.13,4.54,9.93,0.23283582089552235
