Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-24 20:00:00,0.63,0.46,-27.31,
2022-10-31 20:00:00,0.36,0.27,-24.24,-0.4285714285714286
2023-02-22 19:00:00,0.46,0.44,-3.82,0.2777777777777779
2023-04-26 20:00:00,0.33,0.4,20.62,-0.28260869565217395
2023-07-19 20:00:00,0.44,0.33,-24.81,0.33333333333333326
2023-10-25 20:00:00,0.43,0.36,-17.12,-0.022727272727272707
2024-02-21 19:00:00,0.46,0.5,8.9,0.06976744186046524
2024-04-24 20:00:00,0.36,0.55,54.3,-0.21739130434782616
2024-07-23 20:00:00,0.62,0.72,16.41,0.7222222222222223
2024-10-22 20:00:00,0.86,0.81,-5.81,0.38709677419354827
2025-02-19 19:00:00,1.08,1.4,29.56,0.2558139534883721
2025-04-22 20:00:00,0.9,1.25,39.6,-0.16666666666666674
