Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-18 20:00:00,6.69,6.16,-7.88,
2022-11-22 19:00:00,7.11,7.44,4.67,0.06278026905829592
2023-02-16 19:00:00,5.57,6.55,17.69,-0.21659634317862164
2023-05-18 20:00:00,8.59,9.65,12.39,0.5421903052064632
2023-08-17 20:00:00,8.2,10.2,24.34,-0.0454016298020955
2023-11-21 19:00:00,7.47,8.32,11.39,-0.08902439024390241
2024-02-14 19:00:00,5.21,6.23,19.58,-0.30254350736278446
2024-05-15 20:00:00,7.86,8.53,8.48,0.5086372360844531
2024-08-14 20:00:00,5.63,6.29,11.74,-0.2837150127226463
2024-11-20 19:00:00,3.87,4.55,17.72,-0.3126110124333925
2025-02-12 19:00:00,3.11,3.19,2.62,-0.19638242894056857
2025-05-14 20:00:00,5.58,6.64,19.0,0.7942122186495177
