Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,0.19,0.17,-10.38,
2022-10-26 20:00:00,0.24,0.28,15.82,0.26315789473684204
2023-02-08 19:00:00,0.27,0.34,24.85,0.12500000000000022
2023-04-26 20:00:00,0.15,0.17,16.09,-0.44444444444444453
2023-07-26 20:00:00,0.23,0.34,50.3,0.5333333333333334
2023-10-25 20:00:00,0.34,0.5,46.74,0.4782608695652175
2024-02-07 19:00:00,0.43,0.5,15.87,0.2647058823529411
2024-04-24 20:00:00,0.27,0.32,18.5,-0.37209302325581395
2024-07-24 20:00:00,0.39,0.43,11.43,0.4444444444444444
2024-10-23 20:00:00,0.43,0.45,3.54,0.10256410256410242
2025-02-12 19:00:00,0.5,0.45,-9.89,0.16279069767441867
2025-04-30 20:00:00,0.33,0.32,-2.17,-0.33999999999999997
