Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-31 20:00:00,0.34,0.33,-1.91,
2022-12-07 19:00:00,0.08,0.61,693.44,-0.7647058823529411
2023-03-05 19:00:00,0.36,0.64,77.29,3.5
2023-06-05 20:00:00,0.61,0.74,21.66,0.6944444444444444
2023-08-30 20:00:00,0.51,0.59,16.09,-0.16393442622950816
2023-12-06 19:00:00,0.69,0.75,8.66,0.3529411764705881
2024-03-06 19:00:00,0.48,0.66,36.19,-0.30434782608695654
2024-06-05 20:00:00,0.15,0.27,83.67,-0.6875
2024-09-03 20:00:00,0.26,0.35,35.59,0.7333333333333334
2024-12-11 19:00:00,0.66,0.54,-17.76,1.5384615384615383
2025-03-10 20:00:00,0.41,0.64,55.8,-0.3787878787878789
2025-06-04 20:00:00,0.52,0.42,-19.13,0.2682926829268293
