Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-02 20:00:00,2.1,2.16,2.82,
2022-11-01 20:00:00,2.12,2.27,7.15,0.00952380952380949
2023-02-01 19:00:00,1.64,1.82,10.72,-0.2264150943396227
2023-05-02 20:00:00,1.34,1.41,5.46,-0.18292682926829262
2023-08-01 20:00:00,2.56,2.68,4.82,0.9104477611940298
2023-10-31 20:00:00,2.66,2.79,4.81,0.0390625
2024-01-31 19:00:00,2.13,2.17,1.73,-0.199248120300752
2024-04-29 20:00:00,1.65,1.94,17.92,-0.22535211267605637
2024-07-30 20:00:00,3.08,3.3,6.98,0.8666666666666669
2024-10-29 20:00:00,3.25,3.37,3.72,0.05519480519480524
2025-01-29 19:00:00,2.54,2.61,2.71,-0.21846153846153848
2025-04-29 20:00:00,2.21,2.45,10.72,-0.12992125984251968
