Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-02 20:00:00,0.12,0.12,-1.96,
2022-11-06 19:00:00,0.11,0.1,-11.74,-0.08333333333333326
2023-02-21 19:00:00,0.48,0.5,4.06,3.3636363636363633
2023-05-02 20:00:00,0.75,0.77,2.43,0.5625
2023-08-01 20:00:00,0.11,0.11,4.14,-0.8533333333333333
2023-10-31 20:00:00,0.16,0.19,20.35,0.4545454545454546
2024-02-20 19:00:00,0.54,0.53,-2.47,2.375
2024-05-07 20:00:00,0.83,0.85,2.87,0.5370370370370368
2024-08-06 20:00:00,0.17,0.21,27.27,-0.7951807228915663
2024-10-29 20:00:00,0.16,0.2,26.65,-0.05882352941176472
2025-02-11 19:00:00,0.48,0.49,1.92,2.0
2025-05-06 20:00:00,0.9,0.98,9.12,0.8750000000000002
