Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,1.34,1.37,1.9,
2022-11-02 20:00:00,1.44,1.46,1.23,0.07462686567164178
2023-02-01 19:00:00,1.55,1.56,0.71,0.07638888888888906
2023-05-03 20:00:00,1.62,1.64,1.1,0.04516129032258065
2023-08-02 20:00:00,1.64,1.64,-0.05,0.012345679012345512
2023-11-01 20:00:00,1.62,1.62,0.31,-0.012195121951219412
2024-01-31 19:00:00,1.04,1.08,4.0,-0.3580246913580247
2024-05-05 20:00:00,0.57,0.57,-0.71,-0.451923076923077
2024-07-31 20:00:00,0.52,0.53,1.99,-0.08771929824561397
2024-11-04 19:00:00,0.43,0.46,6.95,-0.17307692307692313
2025-02-05 19:00:00,0.27,0.2,-26.27,-0.37209302325581395
2025-05-07 20:00:00,0.11,0.11,4.65,-0.5925925925925926
