Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,1.69,1.25,-25.97,
2022-10-31 20:00:00,1.92,1.98,3.29,0.13609467455621305
2023-02-01 19:00:00,1.78,2.09,17.41,-0.07291666666666663
2023-04-26 20:00:00,1.73,1.62,-6.24,-0.028089887640449507
2023-08-07 20:00:00,1.98,2.11,6.6,0.1445086705202312
2023-11-01 20:00:00,-0.13,0.1,174.32,-1.0656565656565657
2024-02-05 19:00:00,2.22,2.49,12.22,-18.076923076923077
2024-04-29 20:00:00,2.46,2.58,4.95,0.10810810810810789
2024-08-07 20:00:00,2.6,3.92,50.92,0.05691056910569103
2024-10-29 20:00:00,1.47,1.18,-19.54,-0.4346153846153846
2025-02-05 19:00:00,4.95,5.32,7.51,2.36734693877551
2025-04-30 20:00:00,3.02,3.34,10.48,-0.38989898989898997
