Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-09 20:00:00,0.18,-0.06,-132.83,
2022-11-08 19:00:00,0.07,0.06,-17.05,-0.611111111111111
2023-02-07 19:00:00,0.05,-0.21,-518.83,-0.2857142857142857
2023-05-09 20:00:00,0.06,-0.01,-115.69,0.19999999999999996
2023-08-08 20:00:00,0.07,0.22,207.86,0.16666666666666674
2023-11-07 19:00:00,0.27,0.3,11.38,2.857142857142857
2024-02-13 19:00:00,0.35,0.49,38.57,0.29629629629629606
2024-05-07 20:00:00,0.57,0.67,17.24,0.6285714285714286
2024-08-06 20:00:00,0.75,0.89,18.12,0.3157894736842106
2024-11-05 19:00:00,0.92,1.25,35.27,0.2266666666666668
2025-02-11 19:00:00,1.24,1.73,39.48,0.34782608695652173
2025-05-06 20:00:00,1.45,2.22,52.97,0.1693548387096775
