Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-29 20:00:00,1.04,1.04,0.07,
2022-11-21 19:00:00,0.84,0.85,1.54,-0.1923076923076924
2023-02-27 19:00:00,0.75,0.75,-0.38,-0.1071428571428571
2023-05-29 20:00:00,0.76,0.8,5.21,0.01333333333333342
2023-08-28 20:00:00,0.86,0.86,0.17,0.13157894736842102
2023-11-20 19:00:00,0.9,0.9,0.07,0.04651162790697683
2024-02-27 19:00:00,0.81,0.81,-0.03,-0.09999999999999998
2024-05-28 20:00:00,0.81,0.82,1.02,0.0
2024-08-27 20:00:00,0.86,0.83,-3.47,0.061728395061728225
2024-11-25 19:00:00,0.93,0.93,0.03,0.08139534883720945
2025-02-26 19:00:00,0.74,0.74,-0.51,-0.20430107526881724
2025-05-27 20:00:00,0.8,0.71,-11.69,0.08108108108108114
