Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-23 20:00:00,1.26,0.51,-59.38,
2022-11-15 19:00:00,0.69,0.58,-16.47,-0.45238095238095244
2023-02-21 19:00:00,0.81,0.88,8.75,0.17391304347826098
2023-05-23 20:00:00,0.92,1.09,18.57,0.1358024691358024
2023-08-22 20:00:00,2.09,2.7,29.41,1.2717391304347823
2023-11-20 19:00:00,3.37,4.02,19.21,0.6124401913875599
2024-02-20 19:00:00,4.64,5.16,11.32,0.376854599406528
2024-05-21 20:00:00,0.56,0.61,9.48,-0.8793103448275862
2024-08-27 20:00:00,0.64,0.68,6.03,0.1428571428571428
2024-11-19 19:00:00,0.75,0.81,8.58,0.171875
2025-02-25 19:00:00,0.84,0.89,5.5,0.11999999999999988
2025-05-27 20:00:00,0.93,0.96,2.84,0.1071428571428572
