Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,8.04,10.61,31.89,
2022-10-31 20:00:00,7.07,7.81,10.5,-0.12064676616915415
2023-01-30 19:00:00,5.67,6.65,17.35,-0.19801980198019808
2023-05-01 20:00:00,5.74,6.09,6.08,0.012345679012345734
2023-07-31 20:00:00,4.59,5.32,16.0,-0.20034843205574915
2023-10-30 20:00:00,7.75,8.14,5.08,0.6884531590413945
2024-01-29 19:00:00,2.2,3.98,80.85,-0.7161290322580645
2024-04-29 20:00:00,2.42,2.58,6.68,0.09999999999999987
2024-08-05 20:00:00,3.09,4.12,33.47,0.2768595041322315
2024-11-04 19:00:00,0.98,1.87,89.96,-0.6828478964401294
2025-02-03 19:00:00,0.02,0.77,4410.84,-0.9795918367346939
2025-05-05 20:00:00,-0.53,-0.24,54.63,-27.5
