Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,1.82,1.87,2.8,
2022-10-31 20:00:00,2.01,2.02,0.64,0.10439560439560425
2023-02-07 19:00:00,2.05,2.06,0.58,0.01990049751243772
2023-05-01 20:00:00,1.78,1.88,5.45,-0.13170731707317063
2023-07-31 20:00:00,2.11,2.21,4.7,0.1853932584269662
2023-10-30 20:00:00,2.34,2.47,5.72,0.1090047393364928
2024-01-31 19:00:00,2.47,2.55,3.21,0.0555555555555558
2024-04-29 20:00:00,2.29,2.4,4.88,-0.07287449392712553
2024-07-31 20:00:00,2.61,2.73,4.51,0.13973799126637543
2024-10-30 20:00:00,2.8,2.84,1.37,0.07279693486590033
2025-01-30 19:00:00,2.81,2.83,0.72,0.0035714285714285587
2025-05-01 20:00:00,2.71,2.72,0.51,-0.03558718861209964
