Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-25 20:00:00,1.32,1.34,1.71,
2022-10-24 20:00:00,1.44,1.4,-3.08,0.09090909090909083
2023-01-24 19:00:00,1.51,1.54,1.89,0.04861111111111116
2023-04-24 20:00:00,1.32,1.67,26.44,-0.1258278145695364
2023-07-24 20:00:00,1.48,1.65,11.31,0.1212121212121211
2023-10-23 20:00:00,1.59,1.74,9.55,0.07432432432432434
2024-01-23 19:00:00,1.54,1.51,-1.68,-0.03144654088050314
2024-04-22 20:00:00,1.63,2.01,23.05,0.058441558441558294
2024-07-22 20:00:00,1.71,1.96,14.5,0.04907975460122693
2024-10-21 20:00:00,1.7,1.83,7.34,-0.005847953216374324
2025-01-27 19:00:00,1.51,1.5,-0.99,-0.11176470588235288
2025-04-21 20:00:00,1.89,1.93,2.28,0.2516556291390728
