Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-02 20:00:00,4.55,5.24,15.2,
2022-11-02 20:00:00,3.29,2.53,-23.15,-0.27692307692307694
2023-02-22 19:00:00,4.68,3.61,-22.79,0.42249240121580534
2023-05-03 20:00:00,-1.77,0.19,110.73,-1.3782051282051282
2023-08-02 20:00:00,-4.04,-3.62,10.4,1.2824858757062145
2023-11-01 20:00:00,-1.93,-9.53,-394.47,-0.5222772277227723
2024-02-21 19:00:00,-0.97,0.55,156.6,-0.49740932642487046
2024-05-01 20:00:00,-3.58,-3.07,14.36,2.6907216494845363
2024-07-31 20:00:00,-3.38,-3.33,1.58,-0.05586592178770955
2024-11-06 19:00:00,-1.91,0.03,101.57,-0.4349112426035503
2025-02-13 19:00:00,-2.68,-2.91,-8.39,0.40314136125654465
2025-04-30 20:00:00,-3.14,-2.52,19.64,0.17164179104477606
