Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-02 20:00:00,0.85,0.92,8.83,
2022-11-08 19:00:00,0.43,0.51,18.12,-0.49411764705882355
2023-02-06 19:00:00,1.93,1.91,-0.82,3.488372093023256
2023-05-02 20:00:00,2.46,2.48,0.67,0.27461139896373066
2023-08-01 20:00:00,0.99,0.94,-5.45,-0.5975609756097561
2023-11-07 19:00:00,0.72,0.8,11.09,-0.2727272727272727
2024-02-05 19:00:00,2.05,2.08,1.54,1.8472222222222219
2024-05-07 20:00:00,2.61,2.85,9.28,0.2731707317073171
2024-08-06 20:00:00,1.05,1.08,2.79,-0.5977011494252873
2024-11-17 19:00:00,0.8,0.83,3.23,-0.23809523809523814
2025-02-03 19:00:00,2.19,2.23,1.65,1.7374999999999998
2025-05-06 20:00:00,2.87,3.03,5.44,0.3105022831050228
