Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-21 20:00:00,0.4,0.5,25.1,
2022-10-20 20:00:00,0.55,0.63,14.26,0.375
2023-01-19 19:00:00,0.68,0.71,4.13,0.23636363636363633
2023-04-20 20:00:00,0.6,0.63,4.65,-0.11764705882352955
2023-07-20 20:00:00,0.71,0.72,1.84,0.18333333333333335
2023-10-19 20:00:00,0.77,0.78,1.83,0.08450704225352124
2024-01-18 19:00:00,0.84,0.86,2.87,0.09090909090909083
2024-04-18 20:00:00,0.75,0.75,0.4,-0.1071428571428571
2024-07-18 20:00:00,0.83,0.85,2.91,0.10666666666666669
2024-10-17 20:00:00,0.88,0.89,1.02,0.06024096385542177
2025-01-16 19:00:00,0.9,0.92,2.68,0.022727272727272707
2025-04-24 20:00:00,0.74,0.72,-2.58,-0.1777777777777778
