Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-02 20:00:00,0.22,0.24,10.44,
2022-11-01 20:00:00,0.27,0.33,20.8,0.2272727272727273
2023-02-06 19:00:00,0.39,0.44,12.39,0.4444444444444444
2023-05-03 20:00:00,0.29,0.34,18.62,-0.2564102564102565
2023-08-02 20:00:00,0.34,0.38,11.0,0.1724137931034484
2023-11-01 20:00:00,0.36,0.41,12.74,0.0588235294117645
2024-02-05 19:00:00,0.43,0.51,17.94,0.19444444444444442
2024-05-01 20:00:00,0.38,0.43,11.72,-0.11627906976744184
2024-08-05 20:00:00,0.41,0.57,39.32,0.07894736842105265
2024-11-06 19:00:00,0.52,0.63,22.13,0.2682926829268293
2025-02-05 19:00:00,0.61,0.74,21.97,0.1730769230769229
2025-05-06 20:00:00,0.53,0.58,8.74,-0.13114754098360648
