Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,1.26,1.48,17.46,
2022-10-19 20:00:00,1.36,1.53,12.57,0.07936507936507953
2023-02-08 19:00:00,1.24,1.39,12.21,-0.08823529411764708
2023-04-19 20:00:00,1.34,1.38,2.7,0.08064516129032273
2023-07-19 20:00:00,1.47,1.6,8.58,0.09701492537313428
2023-10-18 20:00:00,1.61,1.67,3.66,0.09523809523809534
2024-02-07 19:00:00,1.45,1.36,-5.98,-0.09937888198757772
2024-04-22 20:00:00,1.41,1.5,6.26,-0.02758620689655178
2024-07-22 20:00:00,1.57,1.59,1.36,0.1134751773049647
2024-10-21 20:00:00,1.82,1.91,4.83,0.15923566878980888
2025-02-05 19:00:00,1.5,1.55,3.45,-0.17582417582417587
2025-04-22 20:00:00,1.61,1.69,4.77,0.07333333333333347
