Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,0.15,0.18,18.25,
2022-10-25 20:00:00,0.16,0.13,-16.13,0.06666666666666665
2023-02-14 19:00:00,0.15,0.16,7.56,-0.0625
2023-04-30 20:00:00,0.16,0.2,26.0,0.06666666666666665
2023-07-25 20:00:00,0.17,0.22,32.76,0.0625
2023-10-24 20:00:00,0.17,0.21,21.16,0.0
2024-02-12 19:00:00,0.18,0.21,20.0,0.0588235294117645
2024-04-29 20:00:00,0.18,0.23,29.08,0.0
2024-07-23 20:00:00,0.18,0.12,-34.98,0.0
2024-10-29 20:00:00,0.17,0.15,-10.18,-0.05555555555555547
2025-02-25 19:00:00,0.18,0.23,29.75,0.0588235294117645
2025-04-29 20:00:00,0.18,0.27,50.0,0.0
