Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-09 20:00:00,0.96,1.09,13.15,
2022-11-07 19:00:00,0.55,0.3,-45.32,-0.42708333333333326
2023-02-07 19:00:00,0.78,0.99,26.18,0.4181818181818182
2023-05-09 20:00:00,0.93,0.93,-0.07,0.1923076923076923
2023-08-08 20:00:00,0.95,1.03,8.08,0.021505376344086002
2023-11-07 19:00:00,0.7,0.82,17.36,-0.26315789473684215
2024-02-06 19:00:00,0.99,1.22,23.56,0.41428571428571437
2024-05-06 20:00:00,1.1,1.21,10.18,0.11111111111111116
2024-08-06 20:00:00,1.19,1.39,16.48,0.08181818181818179
2024-11-13 19:00:00,1.1,1.14,3.48,-0.07563025210084018
2025-02-04 19:00:00,1.45,1.76,21.47,0.3181818181818181
2025-05-06 20:00:00,1.2,1.45,20.94,-0.1724137931034483
