Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-28 20:00:00,5.1,5.82,14.08,
2022-10-27 20:00:00,4.81,5.56,15.51,-0.056862745098039236
2023-01-26 19:00:00,4.38,4.09,-6.65,-0.08939708939708935
2023-04-27 20:00:00,3.41,3.55,4.19,-0.22146118721461183
2023-07-22 20:00:00,2.97,3.08,3.6,-0.12903225806451613
2023-10-26 20:00:00,3.75,3.05,-18.71,0.26262626262626254
2024-02-01 19:00:00,3.21,3.45,7.61,-0.14400000000000002
2024-04-25 20:00:00,2.87,2.93,1.98,-0.10591900311526481
2024-08-01 20:00:00,2.93,2.55,-13.0,0.020905923344947785
2024-10-31 20:00:00,2.42,2.51,3.66,-0.174061433447099
2025-01-30 19:00:00,2.11,2.06,-2.45,-0.12809917355371903
2025-05-01 20:00:00,2.18,2.18,-0.21,0.0331753554502372
