Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,2.7,2.83,4.93,
2022-10-26 20:00:00,2.0,2.05,2.35,-0.2592592592592593
2023-01-25 19:00:00,1.26,0.89,-29.26,-0.37
2023-04-26 20:00:00,1.25,1.63,30.41,-0.007936507936507908
2023-07-26 20:00:00,1.93,1.99,2.88,0.544
2023-10-25 20:00:00,1.44,1.47,2.08,-0.2538860103626943
2024-01-31 19:00:00,1.3,1.31,1.06,-0.09722222222222221
2024-04-24 20:00:00,1.43,1.61,12.22,0.09999999999999987
2024-07-24 20:00:00,2.01,2.15,6.84,0.4055944055944054
2024-10-30 20:00:00,2.14,2.26,5.46,0.06467661691542315
2025-01-29 19:00:00,1.57,1.87,19.44,-0.26635514018691586
2025-04-23 20:00:00,1.89,1.91,0.97,0.20382165605095537
