Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,1.4,1.83,30.98,
2022-10-26 20:00:00,1.26,1.13,-10.32,-0.09999999999999998
2023-02-22 19:00:00,1.18,1.33,12.32,-0.0634920634920636
2023-04-26 20:00:00,0.86,0.92,7.26,-0.27118644067796605
2023-07-26 20:00:00,0.76,0.82,7.72,-0.11627906976744184
2023-10-26 20:00:00,0.67,0.72,7.42,-0.11842105263157887
2024-02-14 19:00:00,1.18,1.38,16.74,0.761194029850746
2024-05-02 20:00:00,0.68,0.78,14.13,-0.423728813559322
2024-07-24 20:00:00,0.76,0.81,7.17,0.11764705882352944
2024-10-23 20:00:00,1.06,1.2,13.11,0.3947368421052633
2025-02-12 19:00:00,2.22,2.32,4.3,1.0943396226415096
2025-04-23 20:00:00,0.76,0.86,12.63,-0.6576576576576576
