Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,3.35,4.44,32.69,
2022-11-02 20:00:00,3.42,3.44,0.58,0.020895522388059584
2023-02-08 19:00:00,3.29,3.07,-6.78,-0.03801169590643272
2023-05-03 20:00:00,2.9,3.23,11.45,-0.1185410334346505
2023-08-02 20:00:00,3.12,3.27,4.7,0.07586206896551739
2023-11-01 20:00:00,3.41,3.7,8.53,0.09294871794871806
2024-01-31 19:00:00,4.28,6.9,61.28,0.25513196480938416
2024-05-01 20:00:00,3.53,3.87,9.73,-0.1752336448598132
2024-07-31 20:00:00,3.62,4.38,21.15,0.025495750708215414
2024-10-30 20:00:00,3.86,2.56,-33.65,0.0662983425414363
2025-02-05 19:00:00,3.49,3.15,-9.67,-0.09585492227979264
2025-04-30 20:00:00,2.91,3.79,30.05,-0.166189111747851
