Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,0.6,0.6,-0.39,
2022-10-26 20:00:00,1.22,1.18,-3.3,1.0333333333333332
2023-01-25 19:00:00,0.68,0.69,1.88,-0.44262295081967207
2023-04-26 20:00:00,0.74,0.76,2.72,0.08823529411764697
2023-07-26 20:00:00,0.57,0.52,-8.01,-0.22972972972972983
2023-10-26 20:00:00,1.27,1.23,-2.8,1.2280701754385968
2024-01-24 19:00:00,0.85,0.87,2.76,-0.3307086614173229
2024-04-24 20:00:00,0.78,0.88,13.28,-0.08235294117647052
2024-07-31 20:00:00,0.57,0.54,-5.51,-0.2692307692307693
2024-10-30 20:00:00,1.26,1.25,-0.68,1.210526315789474
2025-02-05 19:00:00,0.87,0.81,-7.31,-0.30952380952380953
2025-04-23 20:00:00,0.92,0.84,-8.64,0.05747126436781613
