Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-25 20:00:00,2.3,2.22,-3.57,
2022-10-24 20:00:00,2.06,1.85,-10.02,-0.10434782608695647
2023-01-30 19:00:00,1.44,1.6,11.45,-0.30097087378640786
2023-04-24 20:00:00,2.2,2.99,36.14,0.5277777777777779
2023-07-24 20:00:00,2.24,2.3,2.52,0.0181818181818183
2023-10-24 20:00:00,2.3,2.43,5.82,0.02678571428571419
2024-02-12 19:00:00,2.32,2.19,-5.47,0.008695652173912993
2024-05-01 20:00:00,3.04,3.37,11.0,0.3103448275862071
2024-07-22 20:00:00,3.02,3.28,8.76,-0.006578947368421018
2024-10-21 20:00:00,2.86,3.21,12.32,-0.052980132450331174
2025-02-12 19:00:00,2.59,2.62,1.0,-0.09440559440559437
2025-04-21 20:00:00,3.53,3.83,8.39,0.3629343629343629
