Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-14 20:00:00,1.12,1.15,3.05,
2022-10-16 20:00:00,1.1,1.06,-3.43,-0.017857142857142905
2023-01-12 19:00:00,0.87,0.62,-28.57,-0.2090909090909091
2023-04-17 20:00:00,1.12,1.12,-0.26,0.28735632183908066
2023-07-17 20:00:00,1.22,1.3,6.44,0.08928571428571419
2023-10-16 20:00:00,1.15,1.22,6.09,-0.05737704918032793
2024-01-11 19:00:00,1.13,1.28,13.56,-0.017391304347826098
2024-04-15 20:00:00,1.19,1.29,8.35,0.053097345132743445
2024-07-11 20:00:00,1.43,1.51,5.63,0.2016806722689075
2024-10-10 20:00:00,1.42,1.52,7.28,-0.006993006993006978
2025-01-14 19:00:00,1.56,1.72,9.91,0.09859154929577474
2025-04-10 20:00:00,1.51,1.58,4.63,-0.03205128205128205
