Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,1.47,1.64,11.66,
2022-10-31 20:00:00,1.59,1.65,3.66,0.08163265306122458
2023-02-21 19:00:00,1.46,1.52,3.8,-0.08176100628930827
2023-05-01 20:00:00,1.41,1.46,3.86,-0.03424657534246578
2023-08-02 20:00:00,1.51,1.5,-0.92,0.07092198581560294
2023-11-06 19:00:00,0.72,0.96,33.07,-0.5231788079470199
2024-02-26 19:00:00,1.21,1.02,-15.78,0.6805555555555556
2024-04-29 20:00:00,0.99,1.01,1.87,-0.18181818181818177
2024-07-29 20:00:00,1.03,1.19,15.05,0.04040404040404044
2024-10-28 20:00:00,1.12,0.91,-18.84,0.08737864077669921
2025-02-24 19:00:00,1.06,1.24,17.54,-0.0535714285714286
2025-04-28 20:00:00,1.02,1.28,24.88,-0.037735849056603765
