Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,6.46,7.86,21.67,
2022-10-25 20:00:00,9.07,9.27,2.26,0.4040247678018576
2023-01-24 19:00:00,10.38,9.74,-6.19,0.14443219404630647
2023-04-25 20:00:00,7.92,7.95,0.35,-0.23699421965317924
2023-07-25 20:00:00,9.01,9.88,9.67,0.13762626262626254
2023-10-24 20:00:00,11.2,11.73,4.72,0.2430632630410654
2024-01-23 19:00:00,10.93,11.26,3.0,-0.02410714285714277
2024-04-23 20:00:00,8.33,9.15,9.91,-0.23787740164684357
2024-07-23 20:00:00,10.54,10.7,1.5,0.26530612244897944
2024-10-22 20:00:00,12.48,11.8,-5.42,0.18406072106261884
2025-01-28 19:00:00,11.65,11.59,-0.48,-0.06650641025641024
2025-04-22 20:00:00,8.83,8.86,0.38,-0.24206008583690986
