Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-25 20:00:00,3.16,3.29,4.21,
2022-10-24 20:00:00,2.84,2.99,5.16,-0.10126582278481022
2023-01-30 19:00:00,3.59,3.62,0.92,0.2640845070422535
2023-04-24 20:00:00,2.21,2.2,-0.44,-0.3844011142061281
2023-08-07 20:00:00,2.5,2.54,1.78,0.13122171945701355
2023-10-25 20:00:00,1.52,1.57,3.13,-0.392
2024-01-29 19:00:00,2.46,2.47,0.38,0.618421052631579
2024-04-22 20:00:00,1.29,1.43,11.17,-0.47560975609756095
2024-07-22 20:00:00,1.99,1.79,-10.07,0.5426356589147285
2024-10-23 20:00:00,1.63,1.76,8.21,-0.18090452261306533
2025-01-29 19:00:00,2.53,2.75,8.65,0.5521472392638036
2025-04-28 20:00:00,1.38,1.49,7.92,-0.4545454545454546
