Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-10 20:00:00,1.18,1.05,-10.65,
2022-11-03 20:00:00,0.94,1.2,27.36,-0.2033898305084746
2023-02-01 19:00:00,1.14,1.32,16.0,0.21276595744680837
2023-05-03 20:00:00,1.49,1.74,16.99,0.3070175438596492
2023-08-14 20:00:00,1.49,1.55,3.68,0.0
2023-11-02 20:00:00,1.4,1.73,23.17,-0.06040268456375841
2024-01-31 19:00:00,1.6,1.82,13.77,0.14285714285714302
2024-05-01 20:00:00,1.95,2.08,6.6,0.21875
2024-08-13 20:00:00,1.74,1.84,5.66,-0.10769230769230764
2024-10-31 20:00:00,1.62,1.88,16.28,-0.06896551724137923
2025-01-29 19:00:00,1.76,1.93,9.74,0.08641975308641969
2025-04-30 20:00:00,2.17,2.35,8.44,0.23295454545454541
