Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,1.87,2.07,10.67,
2022-11-02 20:00:00,2.88,3.0,4.19,0.5401069518716577
2023-02-08 19:00:00,3.43,3.6,4.89,0.19097222222222232
2023-05-03 20:00:00,2.05,2.22,8.33,-0.402332361516035
2023-08-02 20:00:00,2.51,2.65,5.58,0.224390243902439
2023-11-01 20:00:00,3.02,3.19,5.72,0.20318725099601598
2024-02-07 19:00:00,3.63,3.9,7.41,0.20198675496688745
2024-05-01 20:00:00,2.53,2.81,11.2,-0.3030303030303031
2024-07-31 20:00:00,3.01,3.24,7.71,0.18972332015810278
2024-11-06 19:00:00,3.38,3.74,10.79,0.12292358803986714
2025-02-12 19:00:00,3.88,4.04,4.03,0.14792899408284033
2025-04-30 20:00:00,3.01,3.18,5.69,-0.22422680412371132
