Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,1.73,1.81,4.35,
2022-10-18 20:00:00,1.65,1.66,0.88,-0.046242774566474076
2023-01-18 19:00:00,1.13,1.22,8.3,-0.3151515151515152
2023-04-19 20:00:00,1.54,1.82,18.56,0.36283185840707977
2023-07-19 20:00:00,2.14,2.25,5.29,0.38961038961038974
2023-10-17 20:00:00,1.94,2.07,6.94,-0.09345794392523377
2024-01-17 19:00:00,1.5,1.53,2.18,-0.22680412371134018
2024-04-17 20:00:00,1.86,1.86,,0.24
2024-07-17 20:00:00,2.48,2.5,0.7,0.33333333333333326
2024-10-15 20:00:00,2.15,2.13,-0.84,-0.13306451612903225
2025-01-29 19:00:00,1.65,1.61,-2.38,-0.2325581395348837
2025-04-28 20:00:00,1.62,1.72,6.11,-0.018181818181818077
