Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,0.96,1.95,103.41,
2022-10-26 20:00:00,1.13,1.8,59.39,0.17708333333333326
2023-02-22 19:00:00,1.04,-1.47,-241.16,-0.07964601769911495
2023-04-25 20:00:00,1.09,0.72,-34.07,0.04807692307692313
2023-07-26 20:00:00,1.1,1.02,-7.18,0.00917431192660545
2023-10-25 20:00:00,1.13,1.26,11.59,0.027272727272727115
2024-02-26 19:00:00,0.94,0.18,-80.89,-0.1681415929203539
2024-04-29 20:00:00,1.78,1.96,10.04,0.8936170212765959
2024-07-29 20:00:00,1.57,1.92,22.0,-0.1179775280898876
2024-10-28 20:00:00,1.57,0.89,-43.45,0.0
2025-02-24 19:00:00,1.74,2.62,50.59,0.10828025477707004
2025-04-28 20:00:00,1.61,1.04,-35.32,-0.07471264367816088
