Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-01 20:00:00,1.41,1.53,8.49,
2022-10-31 20:00:00,1.47,1.46,-0.44,0.042553191489361764
2023-02-27 19:00:00,1.18,1.43,20.96,-0.19727891156462585
2023-05-02 20:00:00,1.19,1.29,8.37,0.008474576271186418
2023-08-01 20:00:00,1.41,1.51,7.13,0.18487394957983194
2023-10-31 20:00:00,1.47,1.52,3.4,0.042553191489361764
2024-02-20 19:00:00,1.44,1.4,-2.71,-0.020408163265306145
2024-04-30 20:00:00,1.53,1.63,6.79,0.0625
2024-07-30 20:00:00,1.64,1.74,6.01,0.07189542483660127
2024-10-29 20:00:00,1.6,1.67,4.15,-0.024390243902438935
2025-02-25 19:00:00,1.6,1.61,0.81,0.0
2025-05-06 20:00:00,1.68,1.73,2.79,0.04999999999999982
