Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-31 20:00:00,1.43,1.51,5.59,
2022-10-31 20:00:00,1.44,1.65,14.78,0.006993006993007089
2023-02-05 19:00:00,1.7,2.06,20.94,0.18055555555555558
2023-05-01 20:00:00,1.39,1.38,-0.96,-0.1823529411764706
2023-08-01 20:00:00,1.54,1.49,-3.04,0.1079136690647482
2023-10-29 20:00:00,1.55,1.82,17.67,0.006493506493506551
2024-02-04 19:00:00,1.87,2.29,22.79,0.2064516129032259
2024-05-05 20:00:00,1.38,2.25,63.04,-0.2620320855614974
2024-08-04 20:00:00,1.51,1.51,0.27,0.09420289855072483
2024-10-31 20:00:00,1.57,1.46,-7.12,0.039735099337748325
2025-02-03 19:00:00,1.93,2.04,5.97,0.2292993630573248
2025-05-11 20:00:00,1.4,1.27,-9.03,-0.27461139896373055
