Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,3.74,3.96,5.89,
2022-11-01 20:00:00,4.63,4.69,1.38,0.23796791443850251
2023-02-14 19:00:00,3.07,3.04,-1.08,-0.3369330453563715
2023-05-03 20:00:00,0.98,2.16,121.06,-0.6807817589576547
2023-07-26 20:00:00,4.86,5.6,15.26,3.959183673469388
2023-10-31 20:00:00,6.06,6.94,14.54,0.24691358024691334
2024-02-13 19:00:00,3.99,4.63,15.96,-0.34158415841584155
2024-04-29 20:00:00,1.83,1.93,5.3,-0.5413533834586466
2024-08-07 20:00:00,5.36,4.76,-11.14,1.92896174863388
2024-10-29 20:00:00,6.28,5.91,-5.85,0.17164179104477606
2025-02-11 19:00:00,4.52,4.79,5.86,-0.28025477707006374
2025-04-29 20:00:00,1.86,1.9,2.35,-0.5884955752212389
