Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,2.54,3.42,34.45,
2022-10-31 20:00:00,2.73,3.3,20.88,0.07480314960629908
2023-02-20 19:00:00,2.65,2.06,-22.36,-0.02930402930402931
2023-05-02 20:00:00,2.69,2.65,-1.61,0.015094339622641506
2023-08-01 20:00:00,2.91,3.0,3.23,0.08178438661710041
2023-10-29 20:00:00,2.81,3.2,13.97,-0.03436426116838487
2024-02-19 19:00:00,2.73,2.21,-18.99,-0.028469750889679735
2024-04-29 20:00:00,2.47,2.6,5.17,-0.09523809523809512
2024-07-29 20:00:00,2.6,2.66,2.26,0.05263157894736836
2024-10-29 20:00:00,2.6,2.16,-17.0,0.0
2025-02-23 19:00:00,2.57,3.21,24.95,-0.011538461538461608
2025-04-29 20:00:00,2.4,2.04,-14.82,-0.06614785992217898
