Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,0.52,0.51,-1.32,
2022-10-31 20:00:00,0.59,0.45,-25.2,0.13461538461538458
2023-02-01 19:00:00,0.62,0.47,-24.17,0.05084745762711873
2023-05-02 20:00:00,0.53,0.53,0.36,-0.14516129032258063
2023-08-07 20:00:00,0.55,0.55,0.58,0.037735849056603765
2023-10-30 20:00:00,0.44,0.41,-5.8,-0.20000000000000007
2024-01-31 19:00:00,0.41,0.4,-3.05,-0.06818181818181823
2024-04-30 20:00:00,0.45,0.48,6.0,0.09756097560975618
2024-08-06 20:00:00,0.49,0.49,-0.84,0.0888888888888888
2024-10-29 20:00:00,0.38,0.42,9.9,-0.22448979591836737
2025-02-04 19:00:00,0.39,0.42,8.7,0.026315789473684292
2025-05-06 20:00:00,0.51,0.56,9.51,0.3076923076923077
