Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,0.62,0.69,12.06,
2022-10-26 20:00:00,0.65,0.7,7.26,0.048387096774193505
2023-02-06 19:00:00,0.4,0.4,0.76,-0.3846153846153846
2023-04-24 20:00:00,0.48,0.52,7.47,0.19999999999999996
2023-07-26 20:00:00,0.77,0.79,2.77,0.6041666666666667
2023-10-25 20:00:00,0.79,0.89,12.13,0.025974025974025983
2024-02-05 19:00:00,0.51,0.53,3.9,-0.35443037974683544
2024-04-24 20:00:00,0.51,0.62,21.98,0.0
2024-07-24 20:00:00,0.84,0.87,3.03,0.6470588235294117
2024-10-23 20:00:00,0.82,0.77,-6.3,-0.023809523809523836
2025-02-10 19:00:00,0.5,0.54,8.23,-0.3902439024390244
2025-04-30 20:00:00,0.58,0.65,11.2,0.15999999999999992
