Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,0.61,0.64,5.64,
2022-11-01 20:00:00,0.43,0.39,-10.25,-0.29508196721311475
2023-02-15 19:00:00,0.23,0.08,-65.94,-0.4651162790697674
2023-05-03 20:00:00,0.17,0.09,-46.92,-0.26086956521739124
2023-08-06 20:00:00,,0.1,2205.26,
2023-11-01 20:00:00,0.1,0.3,194.99,
2024-02-27 19:00:00,-0.01,0.04,573.37,-1.1
2024-04-28 20:00:00,0.36,0.62,73.51,-37.0
2024-08-07 20:00:00,0.12,0.54,339.78,-0.6666666666666667
2024-11-07 19:00:00,0.24,0.49,107.06,1.0
2025-02-25 19:00:00,0.12,-0.11,-195.22,-0.5
2025-05-07 20:00:00,0.25,0.29,15.4,1.0833333333333335
