Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-17 20:00:00,1.79,1.94,8.15,
2022-11-16 19:00:00,1.73,2.03,17.51,-0.033519553072625774
2023-02-15 19:00:00,1.93,2.03,5.04,0.11560693641618491
2023-05-17 20:00:00,1.84,2.0,8.75,-0.04663212435233155
2023-08-16 20:00:00,1.74,1.9,9.18,-0.05434782608695654
2023-11-15 19:00:00,2.0,2.12,6.1,0.14942528735632177
2024-02-14 19:00:00,1.91,2.13,11.77,-0.04500000000000004
2024-05-15 20:00:00,1.99,2.09,5.07,0.041884816753926746
2024-08-14 20:00:00,2.02,2.12,4.76,0.015075376884422065
2024-11-13 19:00:00,2.19,2.32,5.91,0.08415841584158423
2025-02-12 19:00:00,2.29,2.38,4.15,0.04566210045662111
2025-05-14 20:00:00,2.31,2.39,3.32,0.008733624454148492
