Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,3.48,3.6,3.47,
2022-10-26 20:00:00,3.64,4.01,10.04,0.04597701149425282
2023-02-06 19:00:00,3.51,3.76,7.05,-0.03571428571428581
2023-04-30 20:00:00,3.0,3.05,1.78,-0.14529914529914523
2023-07-31 20:00:00,3.88,3.89,0.21,0.2933333333333332
2023-11-05 19:00:00,3.97,4.08,2.67,0.023195876288659933
2024-02-04 19:00:00,4.1,4.2,2.37,0.032745591939546514
2024-05-05 20:00:00,4.06,4.76,17.15,-0.009756097560975618
2024-07-31 20:00:00,2.94,-12.83,-536.12,-0.27586206896551724
2024-11-03 19:00:00,4.14,4.38,5.76,0.40816326530612246
2025-02-09 19:00:00,4.03,3.98,-1.13,-0.02657004830917864
2025-05-04 20:00:00,4.32,4.06,-6.0,0.07196029776674928
