Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-18 20:00:00,0.92,0.84,-8.52,
2022-10-17 20:00:00,0.96,1.08,12.27,0.04347826086956519
2023-01-16 19:00:00,1.17,1.3,11.3,0.21875
2023-04-17 20:00:00,1.41,1.35,-4.49,0.20512820512820507
2023-07-17 20:00:00,1.4,1.32,-5.79,-0.007092198581560294
2023-10-16 20:00:00,1.51,1.55,2.54,0.07857142857142874
2024-01-15 19:00:00,1.55,1.52,-1.68,0.026490066225165476
2024-04-15 20:00:00,1.63,1.64,0.61,0.05161290322580636
2024-07-15 20:00:00,1.74,1.76,1.21,0.06748466257668717
2024-10-14 20:00:00,1.82,1.75,-3.71,0.04597701149425282
2025-01-20 19:00:00,1.86,2.03,9.32,0.0219780219780219
2025-04-14 20:00:00,1.92,1.88,-2.23,0.032258064516129004
