Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-22 20:00:00,0.98,1.1,11.97,
2022-11-28 19:00:00,1.22,1.66,35.64,0.24489795918367352
2023-02-22 19:00:00,1.44,2.2,52.9,0.180327868852459
2023-05-22 20:00:00,8.48,8.92,5.18,4.888888888888889
2023-08-23 20:00:00,1.44,1.65,14.95,-0.8301886792452831
2023-11-27 19:00:00,1.98,2.47,24.84,0.375
2024-02-21 19:00:00,2.3,2.63,14.36,0.16161616161616155
2024-05-22 20:00:00,9.37,9.88,5.48,3.073913043478261
2024-08-21 20:00:00,1.85,1.99,7.86,-0.8025613660618997
2024-11-20 19:00:00,2.35,2.5,6.29,0.2702702702702702
2025-02-24 19:00:00,2.58,3.32,28.49,0.09787234042553195
2025-05-21 20:00:00,10.91,11.65,6.81,3.228682170542635
