Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,4.67,5.16,10.4,
2022-11-02 20:00:00,4.17,4.74,13.8,-0.10706638115631695
2023-02-01 19:00:00,4.46,4.76,6.72,0.0695443645083933
2023-05-03 20:00:00,5.01,5.93,18.35,0.12331838565022424
2023-08-02 20:00:00,5.48,6.08,10.9,0.09381237524950103
2023-11-01 20:00:00,5.31,5.96,12.17,-0.031021897810219135
2024-01-31 19:00:00,5.26,6.15,16.83,-0.00941619585687381
2024-05-01 20:00:00,6.15,6.51,5.85,0.1692015209125477
2024-08-07 20:00:00,6.22,6.77,8.86,0.011382113821138073
2024-10-30 20:00:00,6.14,6.2,0.96,-0.012861736334405127
2025-01-29 19:00:00,6.23,6.53,4.81,0.014657980456026287
2025-04-30 20:00:00,6.72,6.94,3.29,0.0786516853932584
