Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-27 20:00:00,0.7,0.29,-58.3,
2022-10-26 20:00:00,0.32,0.59,81.69,-0.5428571428571428
2023-01-25 19:00:00,0.2,0.1,-50.7,-0.375
2023-04-26 20:00:00,-0.15,-0.04,73.63,-1.75
2023-07-26 20:00:00,-0.03,0.13,482.35,-0.8
2023-10-25 20:00:00,0.22,0.41,87.62,-8.333333333333334
2024-01-24 19:00:00,0.45,0.54,20.32,1.0454545454545454
2024-04-24 20:00:00,0.14,0.18,32.29,-0.6888888888888889
2024-07-31 20:00:00,0.1,0.02,-80.16,-0.2857142857142857
2024-10-30 20:00:00,-0.02,0.17,926.04,-1.2
2025-01-29 19:00:00,0.12,0.13,4.86,-7.0
2025-04-23 20:00:00,0.01,0.13,1878.69,-0.9166666666666666
