Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-26 20:00:00,0.71,0.95,33.72,
2022-10-30 20:00:00,0.62,0.82,31.23,-0.12676056338028163
2023-01-31 19:00:00,0.91,1.07,17.67,0.467741935483871
2023-04-30 20:00:00,0.88,1.06,20.24,-0.03296703296703296
2023-07-30 20:00:00,0.89,0.93,4.43,0.011363636363636465
2023-11-08 19:00:00,0.84,0.89,5.86,-0.0561797752808989
2024-01-31 19:00:00,0.95,0.98,3.03,0.13095238095238093
2024-05-01 20:00:00,0.98,1.03,5.37,0.03157894736842115
2024-07-28 20:00:00,1.02,1.06,4.35,0.04081632653061229
2024-11-03 19:00:00,1.01,1.01,-0.3,-0.009803921568627416
2025-02-04 19:00:00,1.02,1.03,1.37,0.00990099009900991
2025-04-30 20:00:00,1.02,1.03,1.36,0.0
