Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,2.86,2.93,2.59,
2022-10-19 20:00:00,3.06,3.19,4.37,0.06993006993007
2023-01-23 19:00:00,2.78,2.67,-3.79,-0.09150326797385633
2023-04-19 20:00:00,2.58,2.67,3.39,-0.07194244604316535
2023-07-25 20:00:00,2.75,2.57,-6.61,0.06589147286821695
2023-10-18 20:00:00,2.44,2.51,2.92,-0.11272727272727279
2024-01-24 19:00:00,2.57,2.71,5.27,0.05327868852459017
2024-04-24 20:00:00,2.51,2.69,7.05,-0.023346303501945553
2024-07-24 20:00:00,2.71,2.74,1.02,0.07968127490039856
2024-10-23 20:00:00,2.78,2.75,-0.98,0.025830258302582898
2025-01-22 19:00:00,2.78,2.96,6.32,0.0
2025-04-23 20:00:00,2.75,2.7,-1.79,-0.010791366906474753
