Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-07 20:00:00,0.03,-0.01,-132.92,
2022-11-06 19:00:00,0.02,0.01,-38.2,-0.33333333333333326
2023-02-12 19:00:00,0.03,0.04,50.26,0.5
2023-05-07 20:00:00,0.04,0.05,25.44,0.3333333333333335
2023-08-06 20:00:00,0.05,0.05,-1.56,0.25
2023-11-01 20:00:00,0.06,0.07,24.53,0.19999999999999996
2024-02-04 19:00:00,0.08,0.08,6.16,0.3333333333333335
2024-05-05 20:00:00,0.08,0.08,2.0,0.0
2024-08-04 20:00:00,0.08,0.09,10.8,0.0
2024-11-03 19:00:00,0.09,0.1,15.74,0.125
2025-02-02 19:00:00,0.11,0.14,26.55,0.22222222222222232
2025-05-04 20:00:00,0.13,0.13,1.41,0.18181818181818188
