Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-08-03 20:00:00,0.33,0.35,6.81,
2022-10-30 20:00:00,0.36,0.36,0.56,0.09090909090909083
2023-02-13 19:00:00,0.38,0.38,0.2,0.05555555555555558
2023-05-01 20:00:00,0.38,0.42,11.79,0.0
2023-07-31 20:00:00,0.43,0.44,1.82,0.13157894736842102
2023-11-01 20:00:00,0.43,0.46,7.16,0.0
2024-02-12 19:00:00,0.47,0.53,13.85,0.09302325581395343
2024-05-01 20:00:00,0.52,0.57,9.96,0.1063829787234043
2024-07-29 20:00:00,0.6,0.67,11.5,0.15384615384615374
2024-11-05 19:00:00,0.65,0.71,8.41,0.08333333333333348
2025-02-12 19:00:00,0.72,0.74,3.13,0.10769230769230753
2025-04-30 20:00:00,0.78,0.86,10.5,0.08333333333333348
