Earnings Date,eps_est,eps_reported,eps_surprise_pct,eps_revision
2022-07-20 20:00:00,2.29,2.36,2.96,
2022-10-19 20:00:00,2.19,2.36,7.6,-0.04366812227074235
2023-02-01 19:00:00,1.91,1.98,3.78,-0.1278538812785388
2023-04-26 20:00:00,1.97,2.04,3.3,0.03141361256544495
2023-07-25 20:00:00,2.27,2.3,1.48,0.15228426395939088
2023-10-23 20:00:00,2.19,2.22,1.41,-0.03524229074889873
2024-01-31 19:00:00,2.11,2.15,1.7,-0.0365296803652968
2024-04-22 20:00:00,1.86,2.04,9.95,-0.11848341232227477
2024-07-22 20:00:00,2.34,2.35,0.56,0.25806451612903203
2024-10-21 20:00:00,2.26,2.3,1.81,-0.03418803418803418
2025-01-29 19:00:00,2.19,2.33,6.61,-0.030973451327433565
2025-04-21 20:00:00,2.15,2.21,2.72,-0.0182648401826484
