,importance
fcf_margin__pct_universe,0.0504431314766407
operating_margin,0.04883250221610069
debt_equity__pct_universe,0.04670599102973938
ebitda_margin__pct_universe,0.044870126992464066
fcf_yoy_growth__pct_universe,0.04343913495540619
revenue_yoy_growth,0.04155571758747101
revenue_yoy_growth__pct_universe,0.03930787369608879
ebitda_margin,0.038529571145772934
operating_margin__pct_universe,0.03697943314909935
debt_equity,0.03450872749090195
current_ratio,0.03362724557518959
fcf_yoy_growth,0.032956644892692566
debt_equity__pct_sector,0.032895851880311966
current_ratio__pct_universe,0.031138701364398003
rule_confidence,0.030468856915831566
roa__pct_universe,0.0283735990524292
revenue_yoy_growth__pct_sector,0.02804255299270153
piotroski_fscore,0.027737822383642197
roa,0.027482451871037483
fcf_yoy_growth__pct_sector,0.027456261217594147
piotroski_fscore__pct_universe,0.027381446212530136
current_ratio__pct_sector,0.027159566059708595
ebitda_margin__pct_sector,0.027118107303977013
operating_margin__pct_sector,0.02655486762523651
roe,0.026396241039037704
roe__pct_universe,0.02552870847284794
fcf_margin__pct_sector,0.025104813277721405
fcf_margin,0.024765871465206146
roa__pct_sector,0.023115748539566994
roe__pct_sector,0.02111569233238697
piotroski_fscore__pct_sector,0.02040661871433258
