year_quarter,fold,ticker,sector,industry,fundamental_score,valuation_score,momentum_score,bear_score,sentiment_score,final_score,prediction,confidence,selected,rank,selection_reason,portfolio_weight,actual_return,alpha_real,beat_benchmark
2025Q1,2025Q1,ERIE,Financials,Insurance,0.392,0.398,0.506,0.385,0.412,0.523,Outperform,Moderate,False,168,below_threshold,,,,
2025Q1,2025Q1,PLD,Real Estate,Real Estate,0.337,0.56,0.499,0.368,0.412,0.518,Outperform,Moderate,False,169,below_threshold,,,,
2025Q1,2025Q1,TAP,Consumer Staples,Beverages,0.454,0.475,0.447,0.424,0.412,0.517,Outperform,Moderate,False,170,below_threshold,,,,
2025Q1,2025Q1,COP,Energy,Energy,0.386,0.465,0.475,0.325,0.412,0.517,Outperform,Moderate,False,171,below_threshold,,,,
2025Q1,2025Q1,FTNT,Technology,Technology,0.497,0.516,0.491,0.297,0.412,0.516,Outperform,Moderate,False,172,below_threshold,,,,
2025Q1,2025Q1,LDOS,Professional Services,Professional Services,0.348,0.462,0.42,0.446,0.412,0.508,Outperform,Moderate,False,173,below_threshold,,,,
2025Q1,2025Q1,ECL,Materials,Chemicals,0.352,0.481,0.565,0.362,0.412,0.505,Outperform,Moderate,False,174,below_threshold,,,,
2025Q1,2025Q1,PFE,Healthcare,Pharmaceuticals,0.382,0.538,0.46,0.36,0.412,0.502,Outperform,Moderate,False,175,below_threshold,,,,
2025Q1,2025Q1,CTSH,Technology,Technology,0.301,0.441,0.48,0.269,0.412,0.497,Underperform,Moderate,False,176,below_threshold,,,,
2025Q1,2025Q1,ALLE,Building,Building,0.404,0.456,0.49,0.314,0.412,0.495,Underperform,Moderate,False,177,below_threshold,,,,
2025Q1,2025Q1,BA,Industrials,Aerospace & Defense,0.256,0.445,0.329,0.587,0.412,0.494,Underperform,Moderate,False,178,below_threshold,,,,
2025Q1,2025Q1,NDSN,Machinery,Machinery,0.31,0.424,0.334,0.329,0.412,0.493,Underperform,Moderate,False,179,below_threshold,,,,
2025Q1,2025Q1,IR,Machinery,Machinery,0.451,0.446,0.486,0.315,0.412,0.492,Underperform,Moderate,False,180,below_threshold,,,,
2025Q1,2025Q1,PAYX,Professional Services,Professional Services,0.388,0.453,0.504,0.32,0.412,0.492,Underperform,Moderate,False,181,below_threshold,,,,
2025Q1,2025Q1,NSC,Road & Rail,Road & Rail,0.362,0.455,0.419,0.435,0.412,0.489,Underperform,Moderate,False,182,below_threshold,,,,
2025Q1,2025Q1,MOS,Materials,Chemicals,0.428,0.573,0.497,0.439,0.412,0.487,Underperform,Moderate,False,183,below_threshold,,,,
2025Q1,2025Q1,TSN,Consumer Staples,Food Products,0.43,0.479,0.395,0.34,0.412,0.487,Underperform,Moderate,False,184,below_threshold,,,,
2025Q1,2025Q1,CF,Materials,Chemicals,0.522,0.512,0.49,0.35,0.412,0.486,Underperform,Moderate,False,185,below_threshold,,,,
2025Q1,2025Q1,CHD,Consumer products,Consumer products,0.361,0.539,0.46,0.326,0.412,0.483,Underperform,Moderate,False,186,below_threshold,,,,
2025Q1,2025Q1,RL,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",0.308,0.45,0.307,0.299,0.412,0.482,Underperform,Moderate,False,187,below_threshold,,,,
2025Q1,2025Q1,AMCR,Packaging,Packaging,0.433,0.45,0.388,0.374,0.412,0.481,Underperform,Moderate,False,188,below_threshold,,,,
2025Q1,2025Q1,STE,Health Care,Health Care,0.528,0.448,0.476,0.271,0.412,0.48,Underperform,Moderate,False,189,below_threshold,,,,
2025Q1,2025Q1,NVDA,Technology,Semiconductors,0.278,0.398,0.319,0.318,0.412,0.479,Underperform,Moderate,False,190,below_threshold,,,,
2025Q1,2025Q1,PEP,Consumer Staples,Beverages,0.388,0.379,0.576,0.506,0.412,0.479,Underperform,Moderate,False,191,below_threshold,,,,
2025Q1,2025Q1,PTC,Technology,Technology,0.522,0.531,0.407,0.328,0.412,0.477,Underperform,Moderate,False,192,below_threshold,,,,
2025Q1,2025Q1,CSGP,Real Estate,Real Estate,0.607,0.386,0.446,0.34,0.412,0.476,Underperform,Moderate,False,193,below_threshold,,,,
2025Q1,2025Q1,INCY,Technology,Biotechnology,0.385,0.451,0.345,0.37,0.412,0.476,Underperform,Moderate,False,194,below_threshold,,,,
2025Q1,2025Q1,NOC,Industrials,Aerospace & Defense,0.548,0.51,0.435,0.35,0.412,0.474,Underperform,Moderate,False,195,below_threshold,,,,
2025Q1,2025Q1,HRL,Consumer Staples,Food Products,0.473,0.424,0.537,0.397,0.412,0.473,Underperform,Moderate,False,196,below_threshold,,,,
2025Q1,2025Q1,GIS,Consumer Staples,Food Products,0.449,0.438,0.47,0.371,0.412,0.47,Underperform,Moderate,False,197,below_threshold,,,,
2025Q1,2025Q1,PANW,Technology,Technology,0.375,0.361,0.457,0.359,0.412,0.469,Underperform,Moderate,False,198,below_threshold,,,,
2025Q1,2025Q1,SBAC,Real Estate,Real Estate,0.523,0.551,0.453,0.335,0.412,0.468,Underperform,Moderate,False,199,below_threshold,,,,
2025Q1,2025Q1,WMT,Consumer Discretionary,Retail,0.416,0.457,0.283,0.406,0.412,0.466,Underperform,Moderate,False,200,below_threshold,,,,
2025Q1,2025Q1,VRSK,Professional Services,Professional Services,0.478,0.524,0.524,0.418,0.412,0.465,Underperform,Moderate,False,201,below_threshold,,,,
2025Q1,2025Q1,ED,Utilities,Utilities,0.363,0.532,0.472,0.321,0.412,0.463,Underperform,Moderate,False,202,below_threshold,,,,
2025Q1,2025Q1,CLX,Consumer products,Consumer products,0.483,0.479,0.442,0.428,0.412,0.461,Underperform,Moderate,False,203,below_threshold,,,,
2025Q1,2025Q1,GM,Consumer Discretionary,Automobiles,0.325,0.446,0.279,0.282,0.412,0.46,Underperform,Moderate,False,204,below_threshold,,,,
2025Q1,2025Q1,NTAP,Technology,Technology,0.38,0.462,0.434,0.318,0.412,0.46,Underperform,Moderate,False,205,below_threshold,,,,
2025Q1,2025Q1,PWR,Construction,Construction,0.445,0.422,0.315,0.326,0.412,0.458,Underperform,Moderate,False,206,below_threshold,,,,
2025Q1,2025Q1,MO,Tobacco,Tobacco,0.485,0.424,0.487,0.482,0.412,0.458,Underperform,Moderate,False,207,below_threshold,,,,
2025Q1,2025Q1,LHX,Industrials,Aerospace & Defense,0.386,0.442,0.433,0.365,0.412,0.457,Underperform,Moderate,False,208,below_threshold,,,,
2025Q1,2025Q1,AVY,Packaging,Packaging,0.561,0.455,0.412,0.423,0.412,0.457,Underperform,Moderate,False,209,below_threshold,,,,
2025Q1,2025Q1,ZBRA,Electrical Equipment,Electrical Equipment,0.309,0.446,0.362,0.386,0.412,0.457,Underperform,Moderate,False,210,below_threshold,,,,
2025Q1,2025Q1,UNH,Health Care,Health Care,0.466,0.497,0.423,0.367,0.412,0.454,Underperform,Moderate,False,211,below_threshold,,,,
2025Q1,2025Q1,BMY,Healthcare,Pharmaceuticals,0.434,0.414,0.513,0.4,0.412,0.454,Underperform,Moderate,False,212,below_threshold,,,,
2025Q1,2025Q1,F,Consumer Discretionary,Automobiles,0.324,0.457,0.344,0.304,0.412,0.453,Underperform,Moderate,False,213,below_threshold,,,,
2025Q1,2025Q1,AXON,Industrials,Aerospace & Defense,0.445,0.448,0.394,0.328,0.412,0.448,Underperform,Moderate,False,214,below_threshold,,,,
2025Q1,2025Q1,KMX,Consumer Discretionary,Retail,0.368,0.542,0.476,0.31,0.412,0.447,Underperform,Moderate,False,215,below_threshold,,,,
2025Q1,2025Q1,DECK,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",0.37,0.473,0.41,0.334,0.412,0.446,Underperform,Moderate,False,216,below_threshold,,,,
2025Q1,2025Q1,CHTR,Communication Services,Media,0.34,0.423,0.408,0.391,0.412,0.445,Underperform,Moderate,False,217,below_threshold,,,,
2025Q1,2025Q1,ZTS,Healthcare,Pharmaceuticals,0.294,0.464,0.477,0.327,0.412,0.443,Underperform,Moderate,False,218,below_threshold,,,,
2025Q1,2025Q1,SLB,Energy,Energy,0.372,0.559,0.423,0.369,0.412,0.443,Underperform,Moderate,False,219,below_threshold,,,,
2025Q1,2025Q1,EQT,Energy,Energy,0.482,0.405,0.384,0.291,0.412,0.442,Underperform,Moderate,False,220,below_threshold,,,,
2025Q1,2025Q1,PSA,Real Estate,Real Estate,0.34,0.427,0.453,0.326,0.412,0.441,Underperform,Moderate,False,221,below_threshold,,,,
2025Q1,2025Q1,DGX,Health Care,Health Care,0.437,0.431,0.561,0.315,0.412,0.441,Underperform,Moderate,False,222,below_threshold,,,,
2025Q1,2025Q1,MMM,Industrial Conglomerates,Industrial Conglomerates,0.451,0.412,0.437,0.458,0.412,0.439,Underperform,Moderate,False,223,below_threshold,,,,
2025Q1,2025Q1,ULTA,Consumer Discretionary,Retail,0.497,0.374,0.409,0.316,0.412,0.438,Underperform,Moderate,False,224,below_threshold,,,,
2025Q1,2025Q1,EA,Communication Services,Media,0.401,0.534,0.367,0.286,0.412,0.437,Underperform,Moderate,False,225,below_threshold,,,,
2025Q1,2025Q1,HSIC,Health Care,Health Care,0.462,0.481,0.345,0.396,0.412,0.433,Underperform,Moderate,False,226,below_threshold,,,,
2025Q1,2025Q1,AME,Electrical Equipment,Electrical Equipment,0.429,0.563,0.38,0.351,0.412,0.431,Underperform,Moderate,False,227,below_threshold,,,,
2025Q1,2025Q1,OMC,Communication Services,Media,0.352,0.438,0.446,0.429,0.412,0.43,Underperform,Moderate,False,228,below_threshold,,,,
2025Q1,2025Q1,LLY,Healthcare,Pharmaceuticals,0.337,0.447,0.418,0.325,0.412,0.427,Underperform,Moderate,False,229,below_threshold,,,,
2025Q1,2025Q1,GNRC,Electrical Equipment,Electrical Equipment,0.396,0.495,0.282,0.317,0.412,0.426,Underperform,Moderate,False,230,below_threshold,,,,
2025Q1,2025Q1,SPGI,Financials,Financial Services,0.374,0.411,0.501,0.372,0.412,0.424,Underperform,Moderate,False,231,below_threshold,,,,
2025Q1,2025Q1,GPN,Financials,Financial Services,0.323,0.423,0.465,0.37,0.412,0.421,Underperform,Moderate,False,232,below_threshold,,,,
2025Q1,2025Q1,EXC,Utilities,Utilities,0.411,0.469,0.382,0.339,0.412,0.421,Underperform,Moderate,False,233,below_threshold,,,,
2025Q1,2025Q1,WBD,Communication Services,Media,0.47,0.663,0.371,0.561,0.412,0.42,Underperform,Moderate,False,234,below_threshold,,,,
2025Q1,2025Q1,GS,Financials,Financial Services,0.508,0.549,0.42,0.358,0.412,0.42,Underperform,Moderate,False,235,below_threshold,,,,
2025Q1,2025Q1,COO,Health Care,Health Care,0.307,0.447,0.444,0.336,0.412,0.418,Underperform,Moderate,False,236,below_threshold,,,,
2025Q1,2025Q1,TDY,Electrical Equipment,Electrical Equipment,0.354,0.483,0.424,0.294,0.412,0.418,Underperform,Moderate,False,237,below_threshold,,,,
2025Q1,2025Q1,EMR,Electrical Equipment,Electrical Equipment,0.41,0.537,0.42,0.38,0.412,0.418,Underperform,Moderate,False,238,below_threshold,,,,
2025Q1,2025Q1,BLDR,Building,Building,0.484,0.485,0.388,0.314,0.412,0.414,Underperform,Moderate,False,239,below_threshold,,,,
2025Q1,2025Q1,MA,Financials,Financial Services,0.374,0.426,0.423,0.343,0.412,0.413,Underperform,Moderate,False,240,below_threshold,,,,
2025Q1,2025Q1,DOC,Real Estate,Real Estate,0.35,0.432,0.426,0.368,0.412,0.412,Underperform,Moderate,False,241,below_threshold,,,,
2025Q1,2025Q1,IEX,Machinery,Machinery,0.499,0.422,0.418,0.318,0.412,0.411,Underperform,Moderate,False,242,below_threshold,,,,
2025Q1,2025Q1,KO,Consumer Staples,Beverages,0.521,0.441,0.579,0.392,0.412,0.41,Underperform,Moderate,False,243,below_threshold,,,,
2025Q1,2025Q1,JBL,Electrical Equipment,Electrical Equipment,0.451,0.435,0.291,0.294,0.412,0.41,Underperform,Moderate,False,244,below_threshold,,,,
2025Q1,2025Q1,WEC,Utilities,Utilities,0.382,0.447,0.421,0.421,0.412,0.409,Underperform,Moderate,False,245,below_threshold,,,,
2025Q1,2025Q1,RCL,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.443,0.417,0.332,0.377,0.412,0.406,Underperform,Moderate,False,246,below_threshold,,,,
2025Q1,2025Q1,ADSK,Technology,Technology,0.442,0.474,0.384,0.424,0.412,0.404,Underperform,Moderate,False,247,below_threshold,,,,
2025Q1,2025Q1,T,Telecommunication,Telecommunication,0.415,0.429,0.571,0.45,0.412,0.403,Underperform,Moderate,False,248,below_threshold,,,,
2025Q1,2025Q1,AWK,Utilities,Utilities,0.497,0.484,0.482,0.401,0.412,0.403,Underperform,Moderate,False,249,below_threshold,,,,
2025Q1,2025Q1,PPG,Materials,Chemicals,0.46,0.459,0.44,0.316,0.412,0.403,Underperform,Moderate,False,250,below_threshold,,,,
2025Q1,2025Q1,FTV,Machinery,Machinery,0.503,0.64,0.441,0.42,0.412,0.403,Underperform,Moderate,False,251,below_threshold,,,,
2025Q1,2025Q1,INVH,Real Estate,Real Estate,0.35,0.516,0.545,0.335,0.412,0.402,Underperform,Moderate,False,252,below_threshold,,,,
2025Q1,2025Q1,PYPL,Financials,Financial Services,0.288,0.391,0.349,0.303,0.412,0.402,Underperform,Moderate,False,253,below_threshold,,,,
2025Q1,2025Q1,EPAM,Technology,Technology,0.396,0.561,0.427,0.319,0.412,0.399,Underperform,Moderate,False,254,below_threshold,,,,
2025Q1,2025Q1,ABT,Health Care,Health Care,0.436,0.604,0.364,0.288,0.412,0.393,Underperform,Moderate,False,255,below_threshold,,,,
2025Q1,2025Q1,EVRG,Utilities,Utilities,0.351,0.436,0.517,0.337,0.412,0.393,Underperform,Moderate,False,256,below_threshold,,,,
2025Q1,2025Q1,ROP,Technology,Technology,0.341,0.515,0.47,0.302,0.412,0.393,Underperform,Moderate,False,257,below_threshold,,,,
2025Q1,2025Q1,KDP,Consumer Staples,Beverages,0.489,0.503,0.512,0.419,0.412,0.391,Underperform,Moderate,False,258,below_threshold,,,,
2025Q1,2025Q1,IBM,Technology,Technology,0.403,0.51,0.303,0.322,0.412,0.39,Underperform,Moderate,False,259,below_threshold,,,,
2025Q1,2025Q1,TSLA,Consumer Discretionary,Automobiles,0.275,0.463,0.348,0.382,0.412,0.389,Underperform,Moderate,False,260,below_threshold,,,,
2025Q1,2025Q1,ITW,Machinery,Machinery,0.417,0.415,0.467,0.38,0.412,0.385,Underperform,Moderate,False,261,below_threshold,,,,
2025Q1,2025Q1,AON,Financials,Insurance,0.439,0.525,0.47,0.338,0.412,0.385,Underperform,Moderate,False,262,below_threshold,,,,
2025Q1,2025Q1,PG,Consumer products,Consumer products,0.38,0.481,0.458,0.373,0.412,0.383,Underperform,Moderate,False,263,below_threshold,,,,
2025Q1,2025Q1,AMGN,Technology,Biotechnology,0.431,0.417,0.466,0.32,0.412,0.382,Underperform,Moderate,False,264,below_threshold,,,,
2025Q1,2025Q1,TYL,Technology,Technology,0.47,0.456,0.462,0.332,0.412,0.381,Underperform,Moderate,False,265,below_threshold,,,,
2025Q1,2025Q1,GE,Industrials,Aerospace & Defense,0.37,0.46,0.383,0.426,0.412,0.381,Underperform,Moderate,False,266,below_threshold,,,,
2025Q1,2025Q1,LIN,Materials,Chemicals,0.426,0.599,0.604,0.412,0.412,0.378,Underperform,Moderate,False,267,below_threshold,,,,
2025Q1,2025Q1,CCL,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.587,0.416,0.448,0.409,0.412,0.377,Underperform,Moderate,False,268,below_threshold,,,,
2025Q1,2025Q1,JKHY,Financials,Financial Services,0.445,0.518,0.56,0.341,0.412,0.376,Underperform,Moderate,False,269,below_threshold,,,,
2025Q1,2025Q1,ZBH,Health Care,Health Care,0.4,0.642,0.505,0.342,0.412,0.373,Underperform,Moderate,False,270,below_threshold,,,,
2025Q1,2025Q1,SNPS,Technology,Technology,0.352,0.464,0.467,0.327,0.412,0.373,Underperform,Moderate,False,271,below_threshold,,,,
2025Q1,2025Q1,CVX,Energy,Energy,0.381,0.472,0.423,0.358,0.412,0.373,Underperform,Moderate,False,272,below_threshold,,,,
2025Q1,2025Q1,JCI,Building,Building,0.415,0.48,0.581,0.4,0.412,0.373,Underperform,Moderate,False,273,below_threshold,,,,
2025Q1,2025Q1,PEG,Utilities,Utilities,0.429,0.484,0.452,0.335,0.412,0.372,Underperform,Moderate,False,274,below_threshold,,,,
2025Q1,2025Q1,HWM,Industrials,Aerospace & Defense,0.416,0.479,0.453,0.438,0.412,0.368,Underperform,Moderate,False,275,below_threshold,,,,
2025Q1,2025Q1,CRWD,Technology,Technology,0.372,0.641,0.409,0.231,0.412,0.365,Underperform,Moderate,False,276,below_threshold,,,,
2025Q1,2025Q1,ABBV,Technology,Biotechnology,0.427,0.478,0.43,0.465,0.412,0.364,Underperform,Moderate,False,277,below_threshold,,,,
2025Q1,2025Q1,AIZ,Financials,Insurance,0.348,0.518,0.459,0.399,0.412,0.363,Underperform,Moderate,False,278,below_threshold,,,,
2025Q1,2025Q1,BX,Financials,Financial Services,0.411,0.408,0.403,0.32,0.412,0.362,Underperform,Moderate,False,279,below_threshold,,,,
2025Q1,2025Q1,UDR,Real Estate,Real Estate,0.364,0.403,0.464,0.342,0.412,0.362,Underperform,Moderate,False,280,below_threshold,,,,
2025Q1,2025Q1,MAS,Building,Building,0.438,0.442,0.462,0.443,0.412,0.362,Underperform,Moderate,False,281,below_threshold,,,,
2025Q1,2025Q1,RF,Banking,Banking,0.384,0.567,0.441,0.349,0.412,0.361,Underperform,Moderate,False,282,below_threshold,,,,
2025Q1,2025Q1,IP,Packaging,Packaging,0.421,0.557,0.431,0.359,0.412,0.36,Underperform,Moderate,False,283,below_threshold,,,,
2025Q1,2025Q1,BRO,Financials,Insurance,0.346,0.421,0.415,0.361,0.412,0.36,Underperform,Moderate,False,284,below_threshold,,,,
2025Q1,2025Q1,KEYS,Electrical Equipment,Electrical Equipment,0.281,0.48,0.466,0.381,0.412,0.355,Underperform,Moderate,False,285,below_threshold,,,,
2025Q1,2025Q1,PH,Machinery,Machinery,0.435,0.436,0.441,0.367,0.412,0.353,Underperform,Moderate,False,286,below_threshold,,,,
2025Q1,2025Q1,FDX,Industrials,Logistics & Transportation,0.381,0.436,0.454,0.4,0.412,0.352,Underperform,Moderate,False,287,below_threshold,,,,
2025Q1,2025Q1,HLT,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.467,0.447,0.462,0.389,0.412,0.35,Underperform,Moderate,False,288,below_threshold,,,,
2025Q1,2025Q1,MCO,Financials,Financial Services,0.355,0.413,0.394,0.349,0.412,0.348,Underperform,Moderate,False,289,below_threshold,,,,
2025Q1,2025Q1,WM,Commercial Services & Supplies,Commercial Services & Supplies,0.367,0.431,0.48,0.353,0.412,0.346,Underperform,Moderate,False,290,below_threshold,,,,
2025Q1,2025Q1,ICE,Financials,Financial Services,0.443,0.439,0.551,0.37,0.412,0.345,Underperform,Moderate,False,291,below_threshold,,,,
2025Q1,2025Q1,CSCO,Communications,Communications,0.365,0.486,0.434,0.359,0.412,0.344,Underperform,Moderate,False,292,below_threshold,,,,
2025Q1,2025Q1,CINF,Financials,Insurance,0.409,0.393,0.358,0.359,0.412,0.343,Underperform,Moderate,False,293,below_threshold,,,,
2025Q1,2025Q1,TROW,Financials,Financial Services,0.344,0.43,0.482,0.382,0.412,0.34,Underperform,Moderate,False,294,below_threshold,,,,
2025Q1,2025Q1,GDDY,Technology,Technology,0.44,0.525,0.475,0.474,0.412,0.333,Underperform,Moderate,False,295,below_threshold,,,,
2025Q1,2025Q1,KKR,Financials,Financial Services,0.374,0.585,0.412,0.321,0.412,0.331,Underperform,Moderate,False,296,below_threshold,,,,
2025Q1,2025Q1,SYY,Consumer Discretionary,Retail,0.337,0.441,0.416,0.331,0.412,0.329,Underperform,Moderate,False,297,below_threshold,,,,
2025Q1,2025Q1,GEN,Technology,Technology,0.443,0.434,0.342,0.402,0.412,0.328,Underperform,Moderate,False,298,below_threshold,,,,
2025Q1,2025Q1,GLW,Electrical Equipment,Electrical Equipment,0.437,0.47,0.392,0.356,0.412,0.328,Underperform,Moderate,False,299,below_threshold,,,,
2025Q1,2025Q1,HUBB,Electrical Equipment,Electrical Equipment,0.483,0.446,0.407,0.334,0.412,0.326,Underperform,Moderate,False,300,below_threshold,,,,
2025Q1,2025Q1,LYV,Communication Services,Media,0.474,0.433,0.44,0.33,0.412,0.324,Underperform,Moderate,False,301,below_threshold,,,,
2025Q1,2025Q1,SYK,Health Care,Health Care,0.304,0.447,0.453,0.277,0.412,0.324,Underperform,Moderate,False,302,below_threshold,,,,
2025Q1,2025Q1,VMC,Construction,Construction,0.488,0.555,0.456,0.345,0.412,0.323,Underperform,Moderate,False,303,below_threshold,,,,
2025Q1,2025Q1,FDS,Financials,Financial Services,0.385,0.465,0.45,0.29,0.412,0.321,Underperform,Moderate,False,304,below_threshold,,,,
2025Q1,2025Q1,EXR,Real Estate,Real Estate,0.391,0.49,0.416,0.343,0.412,0.317,Underperform,Moderate,False,305,below_threshold,,,,
2025Q1,2025Q1,FFIV,Communications,Communications,0.466,0.504,0.229,0.359,0.412,0.316,Underperform,Moderate,False,306,below_threshold,,,,
2025Q1,2025Q1,BK,Financials,Financial Services,0.496,0.629,0.471,0.336,0.412,0.315,Underperform,Moderate,False,307,below_threshold,,,,
2025Q1,2025Q1,NCLH,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.426,0.384,0.374,0.348,0.412,0.313,Underperform,Moderate,False,308,below_threshold,,,,
2025Q1,2025Q1,EOG,Energy,Energy,0.347,0.446,0.447,0.374,0.412,0.313,Underperform,Moderate,False,309,below_threshold,,,,
2025Q1,2025Q1,AZO,Consumer Discretionary,Retail,0.432,0.588,0.456,0.392,0.412,0.312,Underperform,Moderate,False,310,below_threshold,,,,
2025Q1,2025Q1,RSG,Commercial Services & Supplies,Commercial Services & Supplies,0.443,0.438,0.614,0.379,0.412,0.311,Underperform,Moderate,False,311,below_threshold,,,,
2025Q1,2025Q1,CPRT,Commercial Services & Supplies,Commercial Services & Supplies,0.439,0.458,0.453,0.313,0.412,0.31,Underperform,Moderate,False,313,below_threshold,,,,
2025Q1,2025Q1,PGR,Financials,Insurance,0.395,0.43,0.556,0.321,0.412,0.31,Underperform,Moderate,False,312,below_threshold,,,,
2025Q1,2025Q1,AKAM,Technology,Technology,0.468,0.485,0.38,0.317,0.412,0.308,Underperform,Moderate,False,314,below_threshold,,,,
2025Q1,2025Q1,WSM,Consumer Discretionary,Retail,0.456,0.494,0.346,0.316,0.412,0.305,Underperform,Moderate,False,315,below_threshold,,,,
2025Q1,2025Q1,MTD,Life Sciences Tools & Services,Life Sciences Tools & Services,0.352,0.454,0.438,0.357,0.412,0.305,Underperform,Moderate,False,316,below_threshold,,,,
2025Q1,2025Q1,WDAY,Technology,Technology,0.345,0.494,0.333,0.277,0.412,0.305,Underperform,Moderate,False,317,below_threshold,,,,
2025Q1,2025Q1,FE,Utilities,Utilities,0.343,0.494,0.424,0.369,0.412,0.299,Underperform,Moderate,False,318,below_threshold,,,,
2025Q1,2025Q1,O,Real Estate,Real Estate,0.361,0.703,0.523,0.335,0.412,0.298,Underperform,Moderate,False,319,below_threshold,,,,
2025Q1,2025Q1,KLAC,Technology,Semiconductors,0.407,0.379,0.406,0.306,0.412,0.296,Underperform,Moderate,False,320,below_threshold,,,,
2025Q1,2025Q1,ORCL,Technology,Technology,0.414,0.428,0.285,0.346,0.412,0.296,Underperform,Moderate,False,321,below_threshold,,,,
2025Q1,2025Q1,WMB,Energy,Energy,0.519,0.523,0.425,0.496,0.412,0.296,Underperform,Moderate,False,322,below_threshold,,,,
2025Q1,2025Q1,ANET,Communications,Communications,0.411,0.571,0.292,0.386,0.412,0.296,Underperform,Moderate,False,323,below_threshold,,,,
2025Q1,2025Q1,TRGP,Energy,Energy,0.478,0.418,0.384,0.447,0.412,0.295,Underperform,Moderate,False,324,below_threshold,,,,
2025Q1,2025Q1,PAYC,Professional Services,Professional Services,0.393,0.523,0.28,0.529,0.412,0.293,Underperform,Moderate,False,325,below_threshold,,,,
2025Q1,2025Q1,APH,Electrical Equipment,Electrical Equipment,0.411,0.438,0.31,0.349,0.412,0.292,Underperform,Moderate,False,326,below_threshold,,,,
2025Q1,2025Q1,PRU,Financials,Insurance,0.387,0.424,0.482,0.352,0.412,0.291,Underperform,Moderate,False,327,below_threshold,,,,
2025Q1,2025Q1,COST,Consumer Discretionary,Retail,0.423,0.44,0.419,0.487,0.412,0.289,Underperform,Moderate,False,328,below_threshold,,,,
2025Q1,2025Q1,IVZ,Financials,Financial Services,0.366,0.415,0.366,0.353,0.412,0.288,Underperform,Moderate,False,329,below_threshold,,,,
2025Q1,2025Q1,FAST,Trading Companies & Distributors,Trading Companies & Distributors,0.507,0.464,0.337,0.406,0.412,0.288,Underperform,Moderate,False,330,below_threshold,,,,
2025Q1,2025Q1,TTWO,Communication Services,Media,0.454,0.418,0.251,0.514,0.412,0.283,Underperform,Moderate,False,331,below_threshold,,,,
2025Q1,2025Q1,FOXA,Communication Services,Media,0.446,0.533,0.388,0.33,0.412,0.281,Underperform,Moderate,False,332,below_threshold,,,,
2025Q1,2025Q1,TMO,Life Sciences Tools & Services,Life Sciences Tools & Services,0.455,0.48,0.454,0.289,0.412,0.279,Underperform,Moderate,False,333,below_threshold,,,,
2025Q1,2025Q1,FICO,Technology,Technology,0.406,0.452,0.349,0.314,0.412,0.279,Underperform,Moderate,False,334,below_threshold,,,,
2025Q1,2025Q1,HPE,Technology,Technology,0.386,0.459,0.405,0.295,0.412,0.279,Underperform,Moderate,False,335,below_threshold,,,,
2025Q1,2025Q1,SJM,Consumer Staples,Food Products,0.473,0.423,0.489,0.38,0.412,0.279,Underperform,Moderate,False,336,below_threshold,,,,
2025Q1,2025Q1,CTAS,Commercial Services & Supplies,Commercial Services & Supplies,0.373,0.443,0.378,0.29,0.412,0.278,Underperform,Moderate,False,337,below_threshold,,,,
2025Q1,2025Q1,J,Professional Services,Professional Services,0.484,0.447,0.458,0.566,0.412,0.278,Underperform,Moderate,False,338,below_threshold,,,,
2025Q1,2025Q1,DRI,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.369,0.406,0.343,0.339,0.412,0.278,Underperform,Moderate,False,339,below_threshold,,,,
2025Q1,2025Q1,WFC,Banking,Banking,0.373,0.521,0.39,0.32,0.412,0.273,Underperform,Moderate,False,340,below_threshold,,,,
2025Q1,2025Q1,ORLY,Consumer Discretionary,Retail,0.441,0.605,0.468,0.417,0.412,0.269,Underperform,Moderate,False,341,below_threshold,,,,
2025Q1,2025Q1,MKC,Consumer Staples,Food Products,0.447,0.459,0.454,0.337,0.412,0.269,Underperform,Moderate,False,342,below_threshold,,,,
2025Q1,2025Q1,DLR,Real Estate,Real Estate,0.339,0.469,0.398,0.364,0.412,0.269,Underperform,Moderate,False,343,below_threshold,,,,
2025Q1,2025Q1,BAC,Banking,Banking,0.377,0.674,0.459,0.333,0.412,0.268,Underperform,Moderate,False,344,below_threshold,,,,
2025Q1,2025Q1,EQR,Real Estate,Real Estate,0.387,0.455,0.419,0.368,0.412,0.268,Underperform,Moderate,False,345,below_threshold,,,,
2025Q1,2025Q1,BDX,Health Care,Health Care,0.402,0.425,0.497,0.308,0.412,0.264,Underperform,Moderate,False,346,below_threshold,,,,
2025Q1,2025Q1,INTU,Technology,Technology,0.406,0.447,0.4,0.303,0.412,0.262,Underperform,Moderate,False,347,below_threshold,,,,
2025Q1,2025Q1,MAA,Real Estate,Real Estate,0.386,0.396,0.403,0.321,0.412,0.262,Underperform,Moderate,False,348,below_threshold,,,,
