year_quarter,ticker,agent,agent_score,final_score,feature,feature_value,feature_present
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,capex_to_revenue,-0.05959849435382685,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,current_ratio,2.0891820580474936,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,fcf_yoy_growth,-0.6894824707846411,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,gross_margin,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,net_margin,0.2048306148055207,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,fcf_margin,0.3174404015056462,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,debt_to_ebitda,1.94269340974212,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,operating_margin,0.2267879548306148,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,piotroski_fscore,0.14285714285714285,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,ebitda_margin,0.263801756587202,True
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,capex_to_revenue__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,capex_to_revenue__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,current_ratio__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,current_ratio__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,fcf_yoy_growth__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,fcf_yoy_growth__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,gross_margin__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,gross_margin__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,net_margin__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,net_margin__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,fcf_margin__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,fcf_margin__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,debt_to_ebitda__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,debt_to_ebitda__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,operating_margin__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,operating_margin__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,piotroski_fscore__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,piotroski_fscore__pct_sector,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,ebitda_margin__pct_universe,,False
2025Q1,A,fundamental,0.4276736524614908,0.17857328407824327,ebitda_margin__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ev_to_ebitda,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,fcf_yield,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,earnings_yield,0.0297022354970403,True
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ev_ebitda_vs_5y_median,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pe_vs_5y_median,0.051565611500821396,True
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pe_ratio,33.66749954223633,True
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ps_ratio,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pb_ratio,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ev_to_ebitda__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ev_to_ebitda__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,fcf_yield__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,fcf_yield__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,earnings_yield__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,earnings_yield__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ev_ebitda_vs_5y_median__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ev_ebitda_vs_5y_median__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pe_vs_5y_median__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pe_vs_5y_median__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pe_ratio__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pe_ratio__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ps_ratio__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,ps_ratio__pct_sector,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pb_ratio__pct_universe,,False
2025Q1,A,valuation,0.434961481844768,0.17857328407824327,pb_ratio__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,momentum_6m,-0.009997799180738842,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,price_vs_52w_high,-0.12913865299743343,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,momentum_3m,0.007481110299231819,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,rsi_28,42.15309048602687,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,volatility_60d,0.22899160402942045,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,rsi_14,31.090642069061815,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,vol_ratio_20_50,1.0708568712000506,True
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,momentum_6m__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,momentum_6m__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,price_vs_52w_high__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,price_vs_52w_high__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,momentum_3m__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,momentum_3m__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,rsi_28__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,rsi_28__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,volatility_60d__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,volatility_60d__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,rsi_14__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,rsi_14__pct_sector,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,vol_ratio_20_50__pct_universe,,False
2025Q1,A,momentum,0.4966704547405243,0.17857328407824327,vol_ratio_20_50__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,insider_sell_ratio,0.13829852972073345,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,insider_net_ratio_90d,0.723402940558533,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,revenue_decline,0.0,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,current_ratio,2.0891820580474936,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,fcf_margin,0.3174404015056462,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,debt_to_ebitda,1.94269340974212,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,interest_coverage,15.5,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,total_debt_yoy_growth,0.23948811700182815,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,consecutive_losses,1.0,True
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,insider_sell_ratio__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,insider_sell_ratio__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,insider_net_ratio_90d__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,insider_net_ratio_90d__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,revenue_decline__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,revenue_decline__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,current_ratio__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,current_ratio__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,fcf_margin__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,fcf_margin__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,debt_to_ebitda__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,debt_to_ebitda__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,debt_equity__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,debt_equity__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,interest_coverage__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,interest_coverage__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,total_debt_yoy_growth__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,total_debt_yoy_growth__pct_sector,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,consecutive_losses__pct_universe,,False
2025Q1,A,bear,0.3659900662990836,0.17857328407824327,consecutive_losses__pct_sector,,False
2025Q1,A,sentiment,0.4125,0.17857328407824327,__no_feature_list__,,False
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,price_vs_52w_high,-0.12913865299743343,True
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,volatility_60d,0.22899160402942045,True
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,momentum_6m,-0.009997799180738842,True
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,momentum_3m,0.007481110299231819,True
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,pe_vs_5y_median,0.051565611500821396,True
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,net_margin,0.2048306148055207,True
2025Q1,A,sector_rotation,0.3923081904274758,0.17857328407824327,fcf_yield,,False
2025Q1,A,meta_learner,0.17857328407824327,0.17857328407824327,fundamental_score,0.4276736524614908,True
2025Q1,A,meta_learner,0.17857328407824327,0.17857328407824327,valuation_score,0.434961481844768,True
2025Q1,A,meta_learner,0.17857328407824327,0.17857328407824327,momentum_score,0.4966704547405243,True
2025Q1,A,meta_learner,0.17857328407824327,0.17857328407824327,bear_score,0.3659900662990836,True
